CVE-ID,CVSS,CWE-ID,Exploits,Patchs,CVSS  Metrics,ESC,ISC
CVE-2021-27645,"['3.1', 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L']",['CWE-415'],[],"[['Third Party Advisory', 'https://sourceware.org/bugzilla/show_bug.cgi?id=27462']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'attackVector': 'LOCAL', 'attackComplexity': 'HIGH', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'LOW', 'baseScore': 2.5, 'baseSeverity': 'LOW'}",1.0,1.4
CVE-2021-27928,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H']",['CWE-94'],"[['Third Party Advisory', 'http://packetstormsecurity.com/files/162177/MariaDB-10.2-Command-Execution.html']]",[],"{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'HIGH', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 7.2, 'baseSeverity': 'HIGH'}",1.2,5.9
CVE-2021-3177,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H']",['CWE-120'],"[['Vendor Advisory', 'https://bugs.python.org/issue42938']]","[['Vendor Advisory', 'https://bugs.python.org/issue42938'], ['Third Party Advisory', 'https://github.com/python/cpython/pull/24239'], ['Third Party Advisory', 'https://python-security.readthedocs.io/vuln/ctypes-buffer-overflow-pycarg_repr.html'], ['Third Party Advisory', 'https://www.oracle.com//security-alerts/cpujul2021.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujan2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujul2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuoct2021.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 9.8, 'baseSeverity': 'CRITICAL'}",3.9,5.9
CVE-2021-3326,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H']",['CWE-617'],[],"[['Third Party Advisory', 'https://sourceware.org/git/?p=glibc.git;a=commit;h=7d88c6142c6efc160c0ee5e4f85cde382c072888'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujan2022.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2021-33560,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N']",['CWE-203'],[],"[['Vendor Advisory', 'https://dev.gnupg.org/rCe8b7f10be275bcedb5fc05ed4837a89bfd605c61'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuapr2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujan2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujul2022.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'NONE', 'availabilityImpact': 'NONE', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2021-33574,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H']",['CWE-416'],"[['Third Party Advisory', 'https://sourceware.org/bugzilla/show_bug.cgi?id=27896']]",[],"{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 9.8, 'baseSeverity': 'CRITICAL'}",3.9,5.9
CVE-2021-33910,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H']",['CWE-770'],"[['Third Party Advisory', 'http://packetstormsecurity.com/files/163621/Sequoia-A-Deep-Root-In-Linuxs-Filesystem-Layer.html'], ['Third Party Advisory', 'https://www.openwall.com/lists/oss-security/2021/07/20/2']]","[['Third Party Advisory', 'http://www.openwall.com/lists/oss-security/2021/08/04/2'], ['Third Party Advisory', 'http://www.openwall.com/lists/oss-security/2021/08/17/3'], ['Third Party Advisory', 'http://www.openwall.com/lists/oss-security/2021/09/07/3'], ['Third Party Advisory', 'https://github.com/systemd/systemd-stable/commit/4a1c5f34bd3e1daed4490e9d97918e504d19733b'], ['Third Party Advisory', 'https://github.com/systemd/systemd-stable/commit/764b74113e36ac5219a4b82a05f311b5a92136ce'], ['Third Party Advisory', 'https://github.com/systemd/systemd-stable/commit/b00674347337b7531c92fdb65590ab253bb57538'], ['Third Party Advisory', 'https://github.com/systemd/systemd-stable/commit/cfd14c65374027b34dbbc4f0551456c5dc2d1f61'], ['Third Party Advisory', 'https://github.com/systemd/systemd/commit/b34a4f0e6729de292cb3b0c03c1d48f246ad896b'], ['Third Party Advisory', 'https://github.com/systemd/systemd/pull/20256/commits/441e0115646d54f080e5c3bb0ba477c892861ab9']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 5.5, 'baseSeverity': 'MEDIUM'}",1.8,3.6
CVE-2021-3516,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H']","['CWE-416', 'CWE-416']","[['Third Party Advisory', 'https://gitlab.gnome.org/GNOME/libxml2/-/issues/230']]","[['Third Party Advisory', 'https://gitlab.gnome.org/GNOME/libxml2/-/commit/1358d157d0bd83be1dfe356a69213df9fac0b539'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujan2022.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 7.8, 'baseSeverity': 'HIGH'}",1.8,5.9
CVE-2021-3517,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:H']","['CWE-787', 'CWE-787']",[],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=1954232'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuapr2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujan2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuoct2021.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'LOW', 'integrityImpact': 'LOW', 'availabilityImpact': 'HIGH', 'baseScore': 8.6, 'baseSeverity': 'HIGH'}",3.9,4.7
CVE-2021-3518,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H']","['CWE-416', 'CWE-416']",[],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=1954242'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuapr2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuoct2021.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 8.8, 'baseSeverity': 'HIGH'}",2.8,5.9
CVE-2021-3520,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H']","['CWE-190', 'CWE-787']",[],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=1954559'], ['Third Party Advisory', 'https://www.oracle.com//security-alerts/cpujul2021.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuapr2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuoct2021.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 9.8, 'baseSeverity': 'CRITICAL'}",3.9,5.9
CVE-2021-3537,"['3.1', 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H']","['CWE-476', 'CWE-476']",[],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=1956522'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuapr2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuoct2021.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'HIGH', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 5.9, 'baseSeverity': 'MEDIUM'}",2.2,3.6
CVE-2021-3541,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H']",['CWE-776'],[],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=1950515'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujan2022.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 6.5, 'baseSeverity': 'MEDIUM'}",2.8,3.6
CVE-2021-3580,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H']","['CWE-20', 'CWE-20']",[],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=1967983']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2021-35942,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H']",['CWE-190'],[],"[['Third Party Advisory', 'https://sourceware.org/git/?p=glibc.git;a=commit;h=5adda61f62b77384718b4c0d8336ade8f2b4b35c']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 9.1, 'baseSeverity': 'CRITICAL'}",3.9,5.2
CVE-2021-36084,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L']",['CWE-416'],"[['Third Party Advisory', 'https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=31065']]","[['Third Party Advisory', 'https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=31065'], ['Third Party Advisory', 'https://github.com/SELinuxProject/selinux/commit/f34d3d30c8325e4847a6b696fe7a3936a8a361f3']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'LOW', 'baseScore': 3.3, 'baseSeverity': 'LOW'}",1.8,1.4
CVE-2021-36085,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L']",['CWE-416'],"[['Third Party Advisory', 'https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=31124']]","[['Third Party Advisory', 'https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=31124'], ['Third Party Advisory', 'https://github.com/SELinuxProject/selinux/commit/2d35fcc7e9e976a2346b1de20e54f8663e8a6cba']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'LOW', 'baseScore': 3.3, 'baseSeverity': 'LOW'}",1.8,1.4
CVE-2021-36086,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L']",['CWE-416'],"[['Third Party Advisory', 'https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=32177']]","[['Third Party Advisory', 'https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=32177'], ['Third Party Advisory', 'https://github.com/SELinuxProject/selinux/commit/c49a8ea09501ad66e799ea41b8154b6770fec2c8']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'LOW', 'baseScore': 3.3, 'baseSeverity': 'LOW'}",1.8,1.4
CVE-2021-36087,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L']",['CWE-125'],"[['Third Party Advisory', 'https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=32675']]","[['Third Party Advisory', 'https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=32675'], ['Third Party Advisory', 'https://github.com/SELinuxProject/selinux/commit/340f0eb7f3673e8aacaf0a96cbfcd4d12a405521']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'LOW', 'baseScore': 3.3, 'baseSeverity': 'LOW'}",1.8,1.4
CVE-2021-3712,"['3.1', 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:H']",['CWE-125'],[],"[['Third Party Advisory', 'https://cert-portal.siemens.com/productcert/pdf/ssa-244969.pdf'], ['Third Party Advisory', 'https://cert-portal.siemens.com/productcert/pdf/ssa-389290.pdf'], ['Vendor Advisory', 'https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=94d23fcff9b2a7a8368dfe52214d5c2569882c11'], ['Vendor Advisory', 'https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=ccb0a11145ee72b042d10593a64eaf9e8a55ec12'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuapr2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuoct2021.html'], ['Third Party Advisory', 'https://www.tenable.com/security/tns-2022-02']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'HIGH', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 7.4, 'baseSeverity': 'HIGH'}",2.2,5.2
CVE-2021-37600,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H']",['CWE-190'],"[['Third Party Advisory', 'https://github.com/karelzak/util-linux/issues/1395']]","[['Third Party Advisory', 'https://github.com/karelzak/util-linux/commit/1c9143d0c1f979c3daf10e1c37b5b1e916c22a1c']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 5.5, 'baseSeverity': 'MEDIUM'}",1.8,3.6
CVE-2021-37750,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H']",['CWE-476'],[],"[['Third Party Advisory', 'https://github.com/krb5/krb5/commit/d775c95af7606a51bf79547a94fa52ddd1cb7f49'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujul2022.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 6.5, 'baseSeverity': 'MEDIUM'}",2.8,3.6
CVE-2021-38371,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N']",['CWE-74'],[],[],"{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'HIGH', 'availabilityImpact': 'NONE', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2021-39537,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H']",['CWE-787'],"[['Vendor Advisory', 'https://lists.gnu.org/archive/html/bug-ncurses/2020-08/msg00006.html']]","[['Third Party Advisory', 'http://cvsweb.netbsd.org/bsdweb.cgi/pkgsrc/devel/ncurses/patches/patch-ncurses_tinfo_captoinfo.c?rev=1.1&content-type=text/x-cvsweb-markup']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 8.8, 'baseSeverity': 'HIGH'}",2.8,5.9
CVE-2021-3997,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H']","['CWE-674', 'CWE-674']","[['Third Party Advisory', 'https://www.openwall.com/lists/oss-security/2022/01/10/2']]","[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=2024639'], ['Third Party Advisory', 'https://github.com/systemd/systemd/commit/5b1cf7a9be37e20133c0208005274ce4a5b5c6a1']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 5.5, 'baseSeverity': 'MEDIUM'}",1.8,3.6
CVE-2021-3999,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H']",['CWE-193'],"[['Third Party Advisory', 'https://www.openwall.com/lists/oss-security/2022/01/24/4']]",[],"{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 7.8, 'baseSeverity': 'HIGH'}",1.8,5.9
CVE-2021-40528,"['3.1', 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N']",['CWE-327'],"[['Third Party Advisory', 'https://ibm.github.io/system-security-research-updates/2021/09/06/insecurity-elgamal-pt2']]","[['Third Party Advisory', 'https://git.gnupg.org/cgi-bin/gitweb.cgi?p=libgcrypt.git;a=commit;h=3462280f2e23e16adf3ed5176e0f2413d8861320']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N', 'attackVector': 'NETWORK', 'attackComplexity': 'HIGH', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'NONE', 'availabilityImpact': 'NONE', 'baseScore': 5.9, 'baseSeverity': 'MEDIUM'}",2.2,3.6
CVE-2021-4160,"['3.1', 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N']",['NVD-CWE-noinfo'],[],"[['Vendor Advisory', 'https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=3bf7b73ea7123045b8f972badc67ed6878e6c37f'], ['Vendor Advisory', 'https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=e9e726506cd2a3fd9c0f12daf8cc1fe934c7dddb'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuapr2022.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N', 'attackVector': 'NETWORK', 'attackComplexity': 'HIGH', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'NONE', 'availabilityImpact': 'NONE', 'baseScore': 5.9, 'baseSeverity': 'MEDIUM'}",2.2,3.6
CVE-2021-4189,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N']",['CWE-252'],[],"[['Vendor Advisory', 'https://bugs.python.org/issue43285'], ['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=2036020'], ['Third Party Advisory', 'https://github.com/python/cpython/commit/0ab152c6b5d95caa2dc1a30fa96e10258b5f188e'], ['Third Party Advisory', 'https://python-security.readthedocs.io/vuln/ftplib-pasv.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'LOW', 'integrityImpact': 'NONE', 'availabilityImpact': 'NONE', 'baseScore': 5.3, 'baseSeverity': 'MEDIUM'}",3.9,1.4
CVE-2021-4209,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H']","['CWE-476', 'CWE-476']",[],"[['Third Party Advisory', 'https://gitlab.com/gnutls/gnutls/-/commit/3db352734472d851318944db13be73da61300568']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 6.5, 'baseSeverity': 'MEDIUM'}",2.8,3.6
CVE-2021-43618,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H']",['CWE-190'],"[['Third Party Advisory', 'https://gmplib.org/list-archives/gmp-bugs/2021-September/005077.html']]","[['Third Party Advisory', 'https://gmplib.org/repo/gmp-6.2/rev/561a9c25298e']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
